spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0602_3x_134.csv
limit_error:	6
noise_limit:	1980000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
846.08683653	1	205716.41657885382	c03-G	0.0	1	
1339.17492	1	18888469.400777485	c04	-1.04	1	
1340.17968	1	9577294.838261226	c04	0.58	1	
1341.18839	1	3467456.140300156	c04	5.37	1	
1342.1835035299998	1	937298.9641258954	c04	0.0	1	
1343.18576353	1	213052.61380548312	c04	0.0	1	
669.08433	2	29776404.78305632	c04	-0.28	1	
669.58633	2	15097962.771880483	c04	0.77	1	
670.08712	2	5466211.9735769415	c04	0.25	1	
670.58811353	2	1477588.9335640525	c04	0.0	1	
671.0892435300001	2	335863.15196609363	c04	0.0	1	
1188.12486	1	9540875.504356386	c04-G	-1.72	1	
1189.13033	1	4134261.378909177	c04-G	0.6	1	
1190.13187853	1	1404326.8463412349	c04-G	0.0	1	
1191.13425653	1	349704.28148669587	c04-G	0.0	1	
1192.1365205299999	1	74745.9532948663	c04-G	0.0	1	
822.0973	2	64804914.90518506	c05	0.16	1	
822.59888	2	39969175.49391854	c05	0.46	1	
823.09933	2	16920347.019094184	c05	-0.41	1	
823.59916	2	5367383.554744083	c05	-2.06	1	
824.10200403	2	1422305.7302932295	c05	0.0	1	
824.60315103	2	325190.5172206451	c05	0.0	1	
858.10585	2	2141301.603968268	c05+DEPC	-2.2	1	
858.6090830300001	2	1393304.8260224746	c05+DEPC	0.0	1	
859.11027103	2	613523.6728952433	c05+DEPC	0.0	1	
859.61146353	2	202557.33232339585	c05+DEPC	0.0	1	
860.1126255300001	2	55725.823869824104	c05+DEPC	0.0	1	
860.61378203	2	13220.453015866673	c05+DEPC	0.0	1	
853.11671	2	2173889.0918751718	c05+DEPC+H2O-CO	1.35	1	
853.6169035300001	2	1391322.1100790005	c05+DEPC+H2O-CO	0.0	1	
854.1180850300001	2	608025.5917637858	c05+DEPC+H2O-CO	0.0	1	
854.61927403	2	199156.36093862448	c05+DEPC+H2O-CO	0.0	1	
855.1204320300001	2	54448.66041947224	c05+DEPC+H2O-CO	0.0	1	
855.6215855300001	2	12844.641148322664	c05+DEPC+H2O-CO	0.0	1	
746.57193	2	4093574.2847882337	c05-G	-0.72	1	
747.07385103	2	2222965.574921701	c05-G	0.0	1	
747.5750175300001	2	886756.6356242823	c05-G	0.0	1	
748.07622103	2	262997.1702696124	c05-G	0.0	1	
748.57737653	2	66062.61812766576	c05-G	0.0	1	
974.61779	2	130957116.70201215	c06	-0.02	1	
975.11915	2	95581361.65621476	c06	-0.0	1	
975.62065	2	45974175.433705404	c06	0.31	1	
976.12216	2	16581858.45620788	c06	0.63	1	
976.62357	2	4960422.918947273	c06	0.88	1	
977.12386403	2	1278621.0850389272	c06	0.0	1	
1005.63638	2	3486698.146959308	c06+DEPC+H2O-CO	0.18	1	
1006.13842	2	2625900.0366683723	c06+DEPC+H2O-CO	0.86	0	
1006.6387590300001	2	1298067.8712749686	c06+DEPC+H2O-CO	0.0	1	
1007.13995803	2	481107.16997580853	c06+DEPC+H2O-CO	0.0	1	
1007.6411295300001	2	147802.09003797141	c06+DEPC+H2O-CO	0.0	1	
1008.1422925300001	2	39124.796509038795	c06+DEPC+H2O-CO	0.0	1	
899.09303	2	13949756.90089931	c06-G	-0.09	1	
899.59459	2	9153014.191405864	c06-G	0.1	1	
900.09533	2	4160522.070198937	c06-G	-0.4	0	
900.5969015300001	2	1416215.5644813564	c06-G	0.0	1	
901.09807303	2	403644.0731271086	c06-G	0.0	1	
901.59924103	2	99311.80610986102	c06-G	0.0	1	
1139.14378	2	62196277.403994404	c07	-0.26	1	
1139.64546	2	53538494.43119863	c07	0.05	1	
1140.14657	2	29038464.369260002	c07	-0.04	1	
1140.64874	2	11772135.925164677	c07	0.82	1	
1141.14897653	2	3926204.847927534	c07	0.0	1	
1141.6501380299999	2	1125336.0539334395	c07	0.0	1	
1063.61829	2	9103630.29128627	c07-G	-1.01	1	
1064.12048	2	7165240.352478422	c07-G	-0.24	1	
1064.61853	2	3681678.798623706	c07-G	-3.21	1	
1065.1231575299998	2	1418059.5732161133	c07-G	0.0	1	
1065.6243370299999	2	452336.93168738467	c07-G	0.0	1	
1066.1255070299999	2	124295.92786549732	c07-G	0.0	1	
1291.66413	2	82469062.1779294	c08	-0.45	1	
1292.16556	2	80316839.65609913	c08	-0.38	1	
1292.66718	2	48199173.687943354	c08	-0.08	0	
1293.16908	2	21547338.097637095	c08	0.46	0	
1293.67402	2	7891783.284424703	c08	3.37	0	
1294.17004	2	2479104.437593622	c08	-0.61	0	
1294.67199553	2	688531.7596149086	c08	0.0	1	
860.77406	3	12181835.532266555	c08	0.01	1	
861.10859	3	11863922.12210542	c08	0.36	1	
861.44175	3	7119693.023680479	c08	-0.78	1	
861.77905	3	3182843.6256160517	c08	2.89	1	
862.1106841966666	3	1165726.922172766	c08	0.0	1	
862.4447978633334	3	366198.4473755772	c08	0.0	1	
862.7789048633334	3	101705.78436158833	c08	0.0	1	
1283.16301	2	5100415.740713943	c08+2DEPC+H2O-CO-G	-4.64	1	
1283.66012	2	4882895.888391693	c08+2DEPC+H2O-CO-G	-7.98	1	
1284.1716075299998	2	2931011.996380743	c08+2DEPC+H2O-CO-G	0.0	1	
1284.6728380299999	2	1314174.6684790181	c08+2DEPC+H2O-CO-G	0.0	1	
1285.17404103	2	484430.38250187266	c08+2DEPC+H2O-CO-G	0.0	1	
1285.6752310299998	2	153428.07561386752	c08+2DEPC+H2O-CO-G	0.0	1	
1286.1764090299998	2	43024.33051208832	c08+2DEPC+H2O-CO-G	0.0	1	
1327.67738	2	3355741.1219090833	c08+DEPC	1.58	1	
1328.1766300299998	2	3381987.045154407	c08+DEPC	0.0	1	
1328.67976	2	2087237.621508244	c08+DEPC	1.43	1	
1329.17907853	2	958486.733333132	c08+DEPC	0.0	1	
1329.6802690299999	2	360166.64427571825	c08+DEPC	0.0	1	
1330.1814470299998	2	116016.60414648663	c08+DEPC	0.0	1	
1330.68261403	2	33012.18469674451	c08+DEPC	0.0	1	
1216.13989	2	12782015.065379921	c08-G	-0.1	1	
1216.64021	2	11506108.858390344	c08-G	-0.96	1	
1217.14169	2	6565467.819740156	c08-G	-0.76	1	
1217.64383103	2	2802052.628868265	c08-G	0.0	1	
1218.14502103	2	985121.5405353191	c08-G	0.0	1	
1218.6461995299999	2	297828.25743489177	c08-G	0.0	1	
1219.14736653	2	79792.32170599465	c08-G	0.0	1	
1456.19472	2	42968412.82368235	c09	2.57	0	
1456.69175	2	47472980.99532725	c09	-0.38	1	
1457.18929	2	31462592.306627993	c09	-2.91	0	
1457.69686	2	15444292.333461123	c09	1.45	0	
1458.19895	2	6177394.621795028	c09	2.07	0	
1458.6971035299998	2	2112898.973924532	c09	0.0	1	
1459.19826803	2	637297.9154466589	c09	0.0	1	
970.4588	3	22696313.164055653	c09	0.59	1	
970.79252	3	25075667.745105978	c09	0.08	1	
971.12674	3	16618832.323977858	c09	0.15	1	
971.46123	3	8157818.089204847	c09	0.51	1	
971.79428	3	3262956.9877186287	c09	-0.6	1	
972.1289768633333	3	1116052.7849372244	c09	0.0	1	
972.46308653	3	336626.6547272864	c09	0.0	1	
999.79661	3	1591166.4150144837	c09+2DEPC+H2O-CO-Eth	-0.3	1	
1000.13083	3	1812556.079864049	c09+2DEPC+H2O-CO-Eth	-0.3	1	
1000.4652928633334	3	1235842.9331130043	c09+2DEPC+H2O-CO-Eth	0.0	1	
1000.80415	3	623767.2191604835	c09+2DEPC+H2O-CO-Eth	4.71	1	
1001.1335651966667	3	256422.38475435265	c09+2DEPC+H2O-CO-Eth	0.0	1	
1001.4676855299999	3	90114.95922369375	c09+2DEPC+H2O-CO-Eth	0.0	1	
1001.8017988633333	3	27924.058815540073	c09+2DEPC+H2O-CO-Eth	0.0	1	
1447.69057	2	4997801.351711785	c09+2DEPC+H2O-CO-G	-3.22	1	
1448.18613	2	5439020.278521791	c09+2DEPC+H2O-CO-G	-7.23	1	
1448.69264	2	3599743.761808708	c09+2DEPC+H2O-CO-G	-3.6	1	
1449.19223	2	1770215.1070675673	c09+2DEPC+H2O-CO-G	-4.73	0	
1449.7002965299998	2	711425.275820876	c09+2DEPC+H2O-CO-G	0.0	1	
1450.20148853	2	244910.8158418064	c09+2DEPC+H2O-CO-G	0.0	1	
1450.7026695299999	2	74458.14983759643	c09+2DEPC+H2O-CO-G	0.0	1	
1380.66664	2	9305764.995192481	c09-G	0.27	0	
1381.16865	2	9595276.899306826	c09-G	0.74	1	
1381.6714	2	6065200.097018223	c09-G	1.83	1	
1382.16114	2	2853249.490906693	c09-G	-6.47	1	
1382.6712810299998	2	1098641.6980258734	c09-G	0.0	1	
1383.1724625299998	2	362702.7025781339	c09-G	0.0	1	
1383.67363303	2	105806.67789981094	c09-G	0.0	1	
1608.70931	2	22020337.115203522	c10	-1.44	1	
1609.21269	2	26819417.33562489	c10	-0.16	1	
1609.71775	2	19320529.52179541	c10	2.21	1	
1610.2185	2	10269886.085401073	c10	1.92	0	
1610.71661	2	4434500.756052545	c10	0.0	0	
1611.21709	2	1634436.3670794342	c10	-0.43	0	
1611.71896253	2	530435.3331074482	c10	0.0	1	
1072.13838	3	37526015.66463495	c10	-0.26	0	
1072.47271	3	45704380.89969904	c10	-0.16	1	
1072.80763	3	32925131.422413994	c10	0.55	1	
1073.14221	3	17501453.50175831	c10	0.96	1	
1073.47435	3	7557066.177772969	c10	-0.9	1	
1073.8094348633333	3	2785329.05254775	c10	0.0	1	
1074.14354953	3	903942.774133228	c10	0.0	1	
1644.72867	2	6586312.315348705	c10+DEPC	3.94	1	
1645.21562	2	8245126.436338988	c10+DEPC	-4.81	1	
1645.71277	2	6080541.784873184	c10+DEPC	-7.3	1	
1646.22600453	2	3304770.6340399687	c10+DEPC	0.0	1	
1646.72047	2	1457733.948042836	c10+DEPC	-4.09	1	
1647.22839503	2	548513.6039897446	c10+DEPC	0.0	1	
1647.7295725299998	2	181664.01993500857	c10+DEPC	0.0	1	
1648.23074153	2	54094.09601038078	c10+DEPC	0.0	1	
1021.7919	3	3781716.5438012904	c10-G	2.98	1	
1022.12421	3	4327097.718623127	c10-G	1.09	1	
1022.4572601966668	3	2982262.7127925097	c10-G	0.0	1	
1022.7914108633333	3	1523914.6621971284	c10-G	0.0	1	
1023.1255461966667	3	635127.3409960542	c10-G	0.0	1	
1023.4596721966667	3	226496.66968429615	c10-G	0.0	1	
1023.7937905300001	3	71268.05608885556	c10-G	0.0	1	
1761.23052	2	12438236.308009451	c11	-0.99	1	
1761.73683	2	16555872.411961347	c11	1.83	1	
1762.23579	2	12878077.256793097	c11	0.53	1	
1762.72938	2	7363844.33174535	c11	-3.8	1	
1763.24853	2	3410988.012806603	c11	6.38	1	
1763.73847303	2	1346225.425544479	c11	0.0	1	
1764.23965153	2	467199.47669841896	c11	0.0	1	
1764.74082153	2	145675.278507229	c11	0.0	1	
1173.81893	3	49733229.09810781	c11	-0.13	1	
1174.15277	3	66197246.55439394	c11	-0.46	1	
1174.48769	3	51491895.69125656	c11	0.18	1	
1174.82114	3	29443704.728271335	c11	-0.42	1	
1175.15495	3	13638545.215817537	c11	-0.69	0	
1175.49168	3	5382767.769349118	c11	1.52	1	
1175.82191	3	1868057.3381771527	c11	-1.79	1	
1176.1581221966667	3	582470.2008005278	c11	0.0	1	
1203.1577648633333	3	3119007.908747227	c11+2DEPC+H2O-CO-Eth	0.0	1	
1203.49397	3	4258529.714248399	c11+2DEPC+H2O-CO-Eth	1.64	1	
1203.82887	3	3392176.6827555927	c11+2DEPC+H2O-CO-Eth	2.24	1	
1204.1624	3	1985248.4711280637	c11+2DEPC+H2O-CO-Eth	1.72	0	
1204.49573	3	940801.4545746377	c11+2DEPC+H2O-CO-Eth	1.05	0	
1204.8285941966665	3	379791.1312823184	c11+2DEPC+H2O-CO-Eth	0.0	1	
1205.16271653	3	134797.73901302996	c11+2DEPC+H2O-CO-Eth	0.0	1	
1205.496832863333	3	42968.02796614792	c11+2DEPC+H2O-CO-Eth	0.0	1	
1685.7095	2	2762354.0499207578	c11-G	1.15	1	
1686.22232	2	3473166.3476486607	c11-G	7.95	0	
1686.71386	2	2591706.504241359	c11-G	2.18	1	
1687.2114195299998	2	1428374.4878212549	c11-G	0.0	1	
1687.71263003	2	640023.9835644339	c11-G	0.0	1	
1688.2138260299998	2	244925.6307456183	c11-G	0.0	1	
1688.71501003	2	82572.48248927291	c11-G	0.0	1	
1689.2161855299998	2	25036.291895861345	c11-G	0.0	1	
1275.82655	3	26898734.32612839	c12	-0.76	1	
1276.16089	3	38754636.69755966	c12	-0.68	1	
1276.49522	3	32366945.732046846	c12	-0.56	1	
1276.82852	3	19817000.67976379	c12	-1.23	1	
1277.16385	3	9809184.80650006	c12	-0.3	1	
1277.4983608633333	3	4131713.829368294	c12	0.0	1	
1277.8324858633332	3	1529003.5152766567	c12	0.0	1	
1278.1666045299999	3	507836.1079403272	c12	0.0	1	
1225.47551	3	4740533.444215996	c12-G	-1.8	1	
1225.81342	3	6480490.041569975	c12-G	1.19	1	
1226.14439	3	5205397.880446765	c12-G	-1.43	1	
1226.4803108633332	3	3079010.3584582233	c12-G	0.0	1	
1226.8144578633332	3	1477330.9380914236	c12-G	0.0	1	
1227.1485948633333	3	604525.9401652461	c12-G	0.0	1	
1227.48272353	3	217702.93558833224	c12-G	0.0	1	
1227.8168458633331	3	70464.87008629287	c12-G	0.0	1	
1377.83498	3	42634147.88236341	c13	-0.71	1	
1378.16977	3	66103302.21161686	c13	-0.31	1	
1378.5039	3	58973657.54624709	c13	-0.35	1	
1378.83926	3	38466264.69656028	c13	0.52	1	
1379.1744	3	20245820.80460078	c13	1.24	1	
1379.50685	3	9056269.700952798	c13	0.02	1	
1379.84519	3	3555549.2905708826	c13	3.07	1	
1380.16622	3	1252221.9727461059	c13	-6.42	1	
1407.1746331966667	3	5941824.575808281	c13+2DEPC+H2O-CO-Eth	0.0	1	
1407.51618	3	9416475.91888921	c13+2DEPC+H2O-CO-Eth	5.19	1	
1407.84772	3	8574042.375717238	c13+2DEPC+H2O-CO-Eth	3.3	1	
1408.18594	3	5704624.336832532	c13+2DEPC+H2O-CO-Eth	6.18	1	
1408.5113878633333	3	3061513.993869412	c13+2DEPC+H2O-CO-Eth	0.0	1	
1408.8455291966666	3	1396006.769097517	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.1796625299999	3	558605.3921103388	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.5137891966667	3	200482.89862602524	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.84791053	3	65557.94279630877	c13+2DEPC+H2O-CO-Eth	0.0	1	
1327.48466	3	7857000.878912526	c13-G	-1.12	1	
1327.81769	3	11602851.343328798	c13-G	-2.04	1	
1328.1517	3	9977887.451498939	c13-G	-2.18	1	
1328.48551	3	6300233.609989781	c13-G	-2.45	1	
1328.82627	3	3220005.0696435	c13-G	2.52	1	
1329.1570608633333	3	1401593.0954529434	c13-G	0.0	1	
1329.4911948633332	3	536345.0981366488	c13-G	0.0	1	
1329.8253221966665	3	184310.74740663904	c13-G	0.0	1	
1479.51688	3	92865729.9085887	c14	0.34	1	
1479.85099	3	154490132.4999776	c14	0.25	1	
1480.18552	3	146618752.20821503	c14	0.48	1	
1480.52046	3	101393455.62116861	c14	1.0	1	
1480.85386	3	56448088.56931652	c14	0.49	1	
1481.188	3	26665372.808905948	c14	0.49	1	
1481.51913	3	11042326.771283114	c14	-1.54	1	
1481.8555365299999	3	4097691.919440551	c14	0.0	1	
1482.1896585299999	3	1384757.807078384	c14	0.0	1	
1524.20889	3	2731674.5345609663	c14+2DEPC+H2O-CO	4.29	0	
1524.53219	3	4700537.32492215	c14+2DEPC+H2O-CO	-2.89	1	
1524.88181	3	4598728.124560166	c14+2DEPC+H2O-CO	7.22	1	
1525.20504	3	3273787.491529774	c14+2DEPC+H2O-CO	0.04	0	
1525.539129863333	3	1874411.151127288	c14+2DEPC+H2O-CO	0.0	1	
1525.87327753	3	910019.0599848884	c14+2DEPC+H2O-CO	0.0	1	
1526.2074161966666	3	387118.0320100088	c14+2DEPC+H2O-CO	0.0	1	
1526.5415485299998	3	147506.4796429173	c14+2DEPC+H2O-CO	0.0	1	
1526.8756748633332	3	51157.01968602126	c14+2DEPC+H2O-CO	0.0	1	
1508.8550621966667	3	7701272.94641879	c14+2DEPC+H2O-CO-Eth	0.0	1	
1509.18851	3	13075865.521894963	c14+2DEPC+H2O-CO-Eth	-0.53	1	
1509.52775	3	12649004.058800004	c14+2DEPC+H2O-CO-Eth	2.81	1	
1509.85929	3	8911279.41038169	c14+2DEPC+H2O-CO-Eth	1.07	1	
1510.19725	3	5052248.149333448	c14+2DEPC+H2O-CO-Eth	3.59	1	
1510.53752	3	2429886.1240364118	c14+2DEPC+H2O-CO-Eth	7.64	1	
1510.8601115299998	3	1024292.6735801174	c14+2DEPC+H2O-CO-Eth	0.0	1	
1511.1942415299998	3	386905.8725848086	c14+2DEPC+H2O-CO-Eth	0.0	1	
1511.5283661966666	3	133031.03301128387	c14+2DEPC+H2O-CO-Eth	0.0	1	
1473.84642	3	7453677.72810566	c14+2DEPC+H2O-CO-G	-4.16	1	
1474.18381	3	12276444.176016929	c14+2DEPC+H2O-CO-G	-2.04	1	
1474.51614	3	11609958.889759326	c14+2DEPC+H2O-CO-G	-3.31	1	
1474.84599	3	8021006.354823355	c14+2DEPC+H2O-CO-G	-6.24	1	
1475.1901	3	4469241.115620929	c14+2DEPC+H2O-CO-G	0.5	1	
1475.5235085299998	3	2115654.329919874	c14+2DEPC+H2O-CO-G	0.0	1	
1475.8576508633332	3	878821.9061712922	c14+2DEPC+H2O-CO-G	0.0	1	
1476.1917861966665	3	327399.60111468856	c14+2DEPC+H2O-CO-G	0.0	1	
1476.5259158633332	3	111136.07847086758	c14+2DEPC+H2O-CO-G	0.0	1	
1503.52083	3	3541778.1622205824	c14+DEPC	-1.73	1	
1503.85901	3	6012181.411706268	c14+DEPC	0.89	1	
1504.19427	3	5807641.311175772	c14+DEPC	1.6	0	
1504.5260361966666	3	4083700.906773752	c14+DEPC	0.0	1	
1504.86832	3	2310029.183811377	c14+DEPC	5.4	1	
1505.1988	3	1108220.4408789019	c14+DEPC	2.96	0	
1505.528474863333	3	465889.0317504322	c14+DEPC	0.0	1	
1505.8626051966664	3	175475.11738706272	c14+DEPC	0.0	1	
1506.1967298633333	3	60158.85309720489	c14+DEPC	0.0	1	
1429.1665775299998	3	5590138.561933628	c14-G	0.0	1	
1429.49215	3	8887515.921019956	c14-G	-6.07	1	
1429.8317	3	8145795.194074263	c14-G	-2.33	1	
1430.1692031966666	3	5462381.330979236	c14-G	0.0	1	
1430.5033601966666	3	2957307.598743357	c14-G	0.0	1	
1430.8375061966667	3	1361223.2732354917	c14-G	0.0	1	
1431.1716438633334	3	550114.8033548545	c14-G	0.0	1	
1431.5057741966666	3	199485.6049878597	c14-G	0.0	1	
1431.83989953	3	65929.99244848762	c14-G	0.0	1	
1594.53172	3	65304970.14879709	c15	-0.3	1	
1594.8661	3	117215787.19160473	c15	-0.21	0	
1595.20147	3	118831611.61660857	c15	0.53	1	
1595.5348	3	87412372.93958563	c15	0.01	0	
1595.86929	3	51614380.80876886	c15	0.22	0	
1596.20373	3	25807190.40438443	c15	0.41	0	
1596.53337	3	11294307.675521452	c15	-2.41	0	
1596.86939	3	4423785.420088489	c15	-1.23	1	
1597.20702	3	1576118.8203139263	c15	0.97	0	
1639.21012	3	2720589.6915407227	c15+2DEPC+H2O-CO	-4.91	1	
1639.55866	3	5038719.095695937	c15+2DEPC+H2O-CO	3.81	1	
1639.8866031966668	3	5255639.128202804	c15+2DEPC+H2O-CO	0.0	1	
1640.22443	3	3972547.232866432	c15+2DEPC+H2O-CO	2.23	1	
1640.5549361966666	3	2408143.897993813	c15+2DEPC+H2O-CO	0.0	1	
1640.8890841966665	3	1235384.9886238652	c15+2DEPC+H2O-CO	0.0	1	
1641.2232238633333	3	554442.0918203511	c15+2DEPC+H2O-CO	0.0	1	
1641.5573568633333	3	222646.58358336845	c15+2DEPC+H2O-CO	0.0	1	
1641.8914841966666	3	81291.19122131108	c15+2DEPC+H2O-CO	0.0	1	
1623.8708738633331	3	4637278.653881082	c15+2DEPC+H2O-CO-Eth	0.0	1	
1624.19925	3	8482488.04565052	c15+2DEPC+H2O-CO-Eth	-3.61	1	
1624.54167	3	8754114.379368145	c15+2DEPC+H2O-CO-Eth	1.45	1	
1624.87491	3	6552215.669127646	c15+2DEPC+H2O-CO-Eth	0.88	1	
1625.19845	3	3935252.733866605	c15+2DEPC+H2O-CO-Eth	-5.65	0	
1625.5417825299999	3	2000935.3157372365	c15+2DEPC+H2O-CO-Eth	0.0	1	
1625.8759198633331	3	890338.715369636	c15+2DEPC+H2O-CO-Eth	0.0	1	
1626.2100508633334	3	354567.58506498253	c15+2DEPC+H2O-CO-Eth	0.0	1	
1626.5441761966665	3	128403.2233849664	c15+2DEPC+H2O-CO-Eth	0.0	1	
1588.86096	3	1599772.3685512203	c15+2DEPC+H2O-CO-G	-4.66	1	
1589.21052	3	2844944.973113061	c15+2DEPC+H2O-CO-G	4.97	1	
1589.5368188633333	3	2873599.855223104	c15+2DEPC+H2O-CO-G	0.0	1	
1589.85925	3	2111152.254630188	c15+2DEPC+H2O-CO-G	-7.39	1	
1590.19323	3	1247080.1909374576	c15+2DEPC+H2O-CO-G	-7.5	1	
1590.5393135299998	3	624549.648873671	c15+2DEPC+H2O-CO-G	0.0	1	
1590.8734565299999	3	274023.3154833017	c15+2DEPC+H2O-CO-G	0.0	1	
1591.20759253	3	107693.52252254679	c15+2DEPC+H2O-CO-G	0.0	1	
1591.5417225299998	3	38515.63629785002	c15+2DEPC+H2O-CO-G	0.0	1	
1544.18701	3	12868962.32474968	c15-G	2.99	1	
1544.51662	3	22149727.235536702	c15-G	-0.01	1	
1544.84957	3	21726694.255418055	c15-G	-0.82	1	
1545.18500853	3	15522859.415836621	c15-G	0.0	1	
1545.52024	3	8925810.068067094	c15-G	0.69	1	
1545.85902	3	4354204.758761479	c15-G	3.69	1	
1546.1874508633332	3	1861840.6123523482	c15-G	0.0	1	
1546.52158253	3	713342.7914069304	c15-G	0.0	1	
1546.8557081966665	3	248811.70050065595	c15-G	0.0	1	
1709.54627	3	55157795.02575846	c16	-1.01	1	
1709.88002	3	106245394.30145474	c16	-1.3	1	
1710.21277	3	114600902.43141745	c16	-2.14	1	
1710.54804	3	89343846.16938679	c16	-1.49	1	
1710.88281	3	55761067.15690951	c16	-1.13	1	
1711.21749	3	29412825.880226336	c16	-0.82	1	
1711.55676	3	13559912.220645078	c16	2.18	1	
1711.8871571966665	3	5588777.321580329	c16	0.0	1	
1712.2212811966665	3	2093486.6745586412	c16	0.0	1	
1281.90542	4	4177331.280452623	c16	-2.94	1	
1282.15985878	4	8046409.556658794	c16	0.0	1	
1282.40957	4	8679207.250240806	c16	-0.73	1	
1282.66194	4	6766384.391272984	c16	0.63	1	
1282.91559	4	4223019.610504718	c16	3.0	1	
1283.16301	4	2227556.7313486245	c16	0.51	1	
1283.4129520299998	4	1026949.0550345576	c16	0.0	1	
1283.66354878	4	423261.5592051708	c16	0.0	1	
1283.91414178	4	158548.53093312716	c16	0.0	1	
1754.2425	3	2391292.896347524	c16+2DEPC+H2O-CO	4.86	1	
1754.55877	3	4742852.729688075	c16+2DEPC+H2O-CO	-5.38	1	
1754.9024095299999	3	5254534.598793937	c16+2DEPC+H2O-CO	0.0	1	
1755.24026	3	4202555.704534907	c16+2DEPC+H2O-CO	2.09	1	
1755.5707431966666	3	2688643.3087935434	c16+2DEPC+H2O-CO	0.0	1	
1755.9048918633332	3	1452919.234380589	c16+2DEPC+H2O-CO	0.0	1	
1756.2390321966666	3	685910.5409413007	c16+2DEPC+H2O-CO	0.0	1	
1756.573165863333	3	289389.3610044183	c16+2DEPC+H2O-CO	0.0	1	
1756.9072938633333	3	110916.54522924106	c16+2DEPC+H2O-CO	0.0	1	
1757.2414171966666	3	39094.25371294946	c16+2DEPC+H2O-CO	0.0	1	
1723.5393971966666	3	1408753.8123372307	c16+2DEPC+H2O-CO-2Eth	0.0	1	
1723.87363153	3	2729654.586216829	c16+2DEPC+H2O-CO-2Eth	0.0	1	
1724.19866	3	2963758.4796667346	c16+2DEPC+H2O-CO-2Eth	-5.31	1	
1724.52897	3	2326555.373381953	c16+2DEPC+H2O-CO-2Eth	-7.55	1	
1724.8761451966666	3	1462398.1756212465	c16+2DEPC+H2O-CO-2Eth	0.0	1	
1725.21028953	3	777022.8186438555	c16+2DEPC+H2O-CO-2Eth	0.0	1	
1725.54442553	3	360887.1744224615	c16+2DEPC+H2O-CO-2Eth	0.0	1	
1725.8785551966666	3	149863.7737942189	c16+2DEPC+H2O-CO-2Eth	0.0	1	
1726.2126795299998	3	56560.6976054777	c16+2DEPC+H2O-CO-2Eth	0.0	1	
1738.8866851966666	3	4501520.4105777675	c16+2DEPC+H2O-CO-Eth	0.0	1	
1739.22823	3	8825296.791264959	c16+2DEPC+H2O-CO-Eth	4.2	1	
1739.56579	3	9679750.41775607	c16+2DEPC+H2O-CO-Eth	6.14	1	
1739.89263	3	7670197.610441009	c16+2DEPC+H2O-CO-Eth	1.92	1	
1740.22798	3	4864159.046076618	c16+2DEPC+H2O-CO-Eth	2.61	1	
1740.56259	3	2606545.53619538	c16+2DEPC+H2O-CO-Eth	2.87	1	
1740.8917288633334	3	1220539.0001729866	c16+2DEPC+H2O-CO-Eth	0.0	1	
1741.2258605299999	3	510904.61785208975	c16+2DEPC+H2O-CO-Eth	0.0	1	
1741.5599868633333	3	194310.86936236502	c16+2DEPC+H2O-CO-Eth	0.0	1	
1741.8941081966666	3	67970.64109181757	c16+2DEPC+H2O-CO-Eth	0.0	1	
1733.55352	3	3007546.420078772	c16+DEPC	-0.88	0	
1733.88539	3	5895192.169467034	c16+DEPC	-2.25	1	
1734.23285	3	6458791.186490669	c16+DEPC	5.4	1	
1734.55666	3	5110035.819147884	c16+DEPC	-0.57	1	
1734.89180653	3	3234629.968914129	c16+DEPC	0.0	1	
1735.22851	3	1729753.657710782	c16+DEPC	1.47	0	
1735.5600918633334	3	808182.2484018258	c16+DEPC	0.0	1	
1735.8942238633333	3	337490.05271177785	c16+DEPC	0.0	1	
1736.2283501966665	3	128034.70305971612	c16+DEPC	0.0	1	
1730.23484	3	1981932.4738896657	c16+DEPC+H2O-CO	4.57	0	
1730.56876	3	3863700.3698155093	c16+DEPC+H2O-CO	4.39	1	
1730.88415	3	4215058.546543166	c16+DEPC+H2O-CO	-6.48	1	
1731.23386	3	3322495.295510884	c16+DEPC+H2O-CO	2.5	0	
1731.56368553	3	2096154.8706808712	c16+DEPC+H2O-CO	0.0	1	
1731.90165	3	1117537.2368863227	c16+DEPC+H2O-CO	2.2	0	
1732.2319688633331	3	520656.07683836774	c16+DEPC+H2O-CO	0.0	1	
1732.5660998633334	3	216855.6478576006	c16+DEPC+H2O-CO	0.0	1	
1732.9002251966665	3	82073.77832530235	c16+DEPC+H2O-CO	0.0	1	
1659.19062	3	11019396.700025199	c16-G	-4.57	1	
1659.53226	3	20413281.612848107	c16-G	-0.11	1	
1659.86486	3	21341006.748282682	c16-G	-1.07	1	
1660.2008145300001	3	16182939.087054737	c16-G	0.0	1	
1660.5385	3	9848024.367516568	c16-G	2.12	1	
1660.87129	3	5073975.872915492	c16-G	1.31	1	
1661.2032588633333	3	2287909.8113885154	c16-G	0.0	1	
